code,name,lat,lng,iso_country,iso_region,municipality
SOX,Alberto Lleras Camargo Airport,5.67732,-72.9703,CO,CO-BOY,Sogamoso
SOY,Stronsay Airport,59.15530014,-2.641390085,GB,GB-SCT,Stronsay
SOZ,Solenzara (BA 126) Air Base,41.92440033,9.406000137,FR,FR-H,Solenzara
SPA,Spartanburg Downtown Memorial Airport,34.91569901,-81.95649719,US,US-SC,Spartanburg
SPB,Charlotte Amalie Harbor Seaplane Base,18.33860016,-64.94069672,VI,VI-U-A,Charlotte Amalie St Thomas
SPC,La Palma Airport,28.62649918,-17.75559998,ES,ES-CN,"Sta Cruz de la Palma, La Palma Island"
SPD,Saidpur Airport,25.75919914,88.9088974,BD,BD-5,Saidpur
SPE,Sepulot Airport,4.732999802,116.4670029,MY,MY-12,Sepulot
SPF,Black Hills Airport-Clyde Ice Field,44.4803009,-103.7829971,US,US-SD,Spearfish
SPG,Albert Whitted Airport,27.7651,-82.626999,US,US-FL,St Petersburg
SPH,Sopu Airport,-8.3038,147.1659,PG,PG-CPM,Sopu
SPI,Abraham Lincoln Capital Airport,39.84410095,-89.67790222,US,US-IL,Springfield
SPJ,Sparti Airport,36.97389984,22.52630043,GR,GR-16,Sparti
SPM,Spangdahlem Air Base,49.97269821,6.692500114,DE,DE-RP,Trier
SPN,Saipan International Airport,15.119,145.729004,MP,MP-U-A,Saipan Island
SPP,Menongue Airport,-14.6576004,17.71980095,AO,AO-CCU,Menongue
SPQ,Catalina Air-Sea Terminal Heliport,33.74919891,-118.2750015,US,US-CA,San Pedro
SPR,San Pedro Airport,17.91390038,-87.97109985,BZ,BZ-CY,San Pedro
SPS,Sheppard Air Force Base-Wichita Falls Municipal Airport,33.9888,-98.491898,US,US-TX,Wichita Falls
SPT,Sipitang Airport,5.083333015,115.5500031,MY,MY-12,Sipitang
SPU,Split Airport,43.53889847,16.29800034,HR,HR-17,Split
SPV,Sepik Plains Airport,-3.8821,143.6734,PG,PG-ESW,Sepik Plains
SPW,Spencer Municipal Airport,43.16550064,-95.20279694,US,US-IA,Spencer
SPX,Houston Gulf Airport,29.50830078,-95.05139923,US,US-TX,Houston
SPY,San Pedro Airport,4.746719837,-6.660820007,CI,CI-09,
SPZ,Springdale Municipal Airport,36.17639923,-94.11930084,US,US-AR,Springdale
SQA,Santa Ynez Airport,34.60680008,-120.0759964,US,US-CA,Santa Ynez
SQB,Santa Ana Airport,4.408333,-75.021667,CO,CO-TOL,Piedras
SQC,Southern Cross Airport,-31.23999977,119.3600006,AU,AU-WA,
SQD,Shangrao Sanqingshan Airport,28.3797,117.9643,CN,CN-36,Shangrao
SQE,San Luis De Palenque Airport,5.400181,-71.7001,CO,CO-CAS,San Luis De Palenque
SQF,Solano Airport,0.702022,-75.2505,CO,CO-CAQ,Solano
SQG,Sintang(Susilo) Airport,0.063619003,111.4729996,ID,ID-KB,Sintang-Borneo Island
SQH,Na-San Airport,21.21699905,104.0329971,VN,VN-05,Son-La
SQI,Whiteside County Airport-Joseph H Bittorf Field,41.74280167,-89.67630005,US,US-IL,Sterling/Rockfalls
SQJ,Shaxian Airport,26.4263,117.8336,CN,CN-35,Sanming
SQK,Sidi Barrani Airport,31.46660042,25.87800026,EG,EG-MT,Sidi Barrani
SQL,San Carlos Airport,37.51190186,-122.25,US,US-CA,San Carlos
SQM,SÃ£o Miguel do Araguaia Airport,-13.33129978,-50.19760132,BR,BR-GO,SÃ£o Miguel Do Araguaia
SQN,Emalamo Sanana Airport,-2.080509901,125.9670029,ID,ID-MU,Sanana-Seram Island
SQO,Storuman Airport,64.96089935,17.69659996,SE,SE-AC,
SQQ,Å iauliai International Airport,55.89390182,23.39500046,LT,LT-SA,Å iauliai
SQR,Soroako Airport,-2.531199932,121.3580017,ID,ID-SN,Soroako-Celebes Island
SQS,Matthew Spain Airport,17.1859,-89.0098,BZ,BZ-CY,San Ignacio
SQT,China Strait Airstrip,-10.56277778,150.6906944,PG,PG-MBA,Samarai Island
SQU,Saposoa Airport,-6.960030079,-76.7684021,PE,PE-SAM,Plaza Saposoa
SQV,Sequim Valley Airport,48.09809875,-123.1869965,US,US-WA,Sequim
SQW,Skive Airport,56.55020142,9.172980309,DK,DK-82,Skive
SQX,SÃ£o Miguel do Oeste Airport,-26.78160095,-53.50350189,BR,BR-SC,SÃ£o Miguel Do Oeste
SQY,SÃ£o LourenÃ§o do Sul Airport,-31.38330078,-52.03279877,BR,BR-RS,SÃ£o LourenÃ§o Do Sul
SQZ,RAF Scampton,53.30780029,-0.550832987,GB,GB-ENG,Scampton
SRA,Santa Rosa Airport,-27.9067,-54.520401,BR,BR-RS,Santa Rosa
SRB,Santa Rosa De Yacuma Airport,-14.06620026,-66.78679657,BO,BO-B,Santa Rosa
SRD,San RamÃ_n Airport,-13.2639,-64.603897,BO,BO-B,San RamÃ_n / MamorÃ©
SRE,Juana Azurduy De Padilla Airport,-19.00709915,-65.28869629,BO,BO-H,Sucre
SRF,Hamilton Field,38.06,-122.51,US,US-CA,San Rafael
SRG,Achmad Yani Airport,-6.97273,110.375,ID,ID-JT,Semarang-Java Island
SRH,Sarh Airport,9.14444,18.374399,TD,TD-MC,Sarh
SRI,Temindung Airport,-0.484530985,117.1569977,ID,ID-KI,Samarinda
SRJ,CapitÃ¡n Av. German Quiroga G. Airport,-14.85919952,-66.73750305,BO,BO-B,San Borja
SRL,Palo Verde Airport,27.0927,-112.0985,MX,MX-BCS,Santa Rosalia
SRM,Sandringham Airport,-24.0568,139.0821,AU,AU-QLD,Sandringham Station
SRN,Strahan Airport,-42.15499878,145.2920074,AU,AU-TAS,
SRO,Santana Ramos Airport,2.216667,-75.25,CO,CO-HUI,Santana Ramos
SRP,Stord Airport,59.79190063,5.340849876,NO,NO-12,Leirvik
SRQ,Sarasota Bradenton International Airport,27.39539909,-82.55439758,US,US-FL,Sarasota/Bradenton
SRR,Dunwich Airport,-27.51670074,153.4279938,AU,AU-QLD,Stradbroke Island
SRS,San Marcos Airport,8.69,-75.156,CO,CO-SUC,San Marcos
SRT,Soroti Airport,1.727689981,33.62279892,UG,UG-211,Soroti
SRU,Santa Cruz Sky Park,37.0503,-122.0315,US,US-CA,Scotts Valley
SRV,Stony River 2 Airport,61.78969955,-156.5890045,US,US-AK,Stony River
SRW,Mid-Carolina Regional Airport,35.645901,-80.520302,US,US-NC,Salisbury
SRX,Gardabya Airport,31.06349945,16.59499931,LY,LY-SR,Sirt
SRY,Dasht-e Naz Airport,36.63579941,53.1935997,IR,IR-21,Sari
SRZ,El Trompillo Airport,-17.81159973,-63.17150116,BO,BO-S,Santa Cruz
SSA,Deputado Luiz Eduardo MagalhÃ£es International Airport,-12.9086113,-38.32249832,BR,BR-BA,Salvador
SSB,Christiansted Harbor Seaplane Base,17.74720001,-64.70490265,VI,VI-U-A,Christiansted St Croix
SSC,Shaw Air Force Base,33.97269821,-80.47059631,US,US-SC,Sumter
SSD,VÃ_ctor LafÃ_n Airport,-32.74580002,-70.70500183,CL,CL-VS,San Felipe
SSE,Solapur Airport,17.62800026,75.93479919,IN,IN-MM,Solapur
SSF,Stinson Municipal Airport,29.33699989,-98.47109985,US,US-TX,San Antonio
SSG,Malabo Airport,3.755270004,8.708720207,GQ,GQ-BN,Malabo
SSH,Sharm El Sheikh International Airport,27.97730064,34.39500046,EG,EG-JS,Sharm el-Sheikh
SSI,Malcolm McKinnon Airport,31.15180016,-81.39129639,US,US-GA,Brunswick
SSJ,SandnessjÃ¸en Airport (Stokka),65.95680237,12.46889973,NO,NO-18,Alstahaug
SSK,Sturt Creek Airport,-19.16640091,128.173996,AU,AU-WA,Sturt Creek
SSL,Santa Rosalia Airport,5.1309,-70.8682,CO,CO-VID,Santa Rosalia
SSN,Seoul Air Base (K-16),37.444744,127.112718,KR,KR-41,Simgok-dong
SSO,SÃ£o LourenÃ§o Airport,-22.09090042,-45.04449844,BR,BR-MG,SÃ£o LourenÃ§o
SSP,Silver Plains Airport,-13.9754,143.5537,AU,AU-QLD,Silver Plains
SSQ,La Sarre Airport,48.91719818,-79.1785965,CA,CA-QC,La Sarre
SSR,Sara Airport,-15.4708004,168.1519928,VU,VU-PAM,Pentecost Island
SSS,Siassi Airport,-5.5965,147.8106,PG,PG-MPL,Siassi
SST,Santa Teresita Airport,-36.5423,-56.7218,AR,AR-B,Santa Teresita
SSU,Greenbrier Airport,37.775,-80.336,US,US-WV,White Sulphur Springs
SSV,Siasi Airport,5.558,120.833,PH,PH-U-A,Siasi Island
SSW,Stuart Island Airpark,48.67290115,-123.1760025,US,US-WA,Stuart Island
SSX,Singita Safari Lodge Airport,-24.801985,31.42194,ZA,ZA-MP,Singita Safari Lodge
SSY,Mbanza Congo Airport,-6.269899845,14.24699974,AO,AO-ZAI,Mbanza Congo
SSZ,Base AÃ©rea de Santos Airport,-23.92805672,-46.29972076,BR,BR-SP,GuarujÃ¡
STA,Stauning Airport,55.99010086,8.353910446,DK,DK-82,Skjern / RingkÃ¸bing
STB,Santa BÃ¡rbara del Zulia Airport,8.974550247,-71.94325256,VE,VE-V,
STC,St Cloud Regional Airport,45.54660034,-94.05989838,US,US-MN,St Cloud
STD,Mayor Buenaventura Vivas International Airport,7.56538,-72.035103,VE,VE-S,Santo Domingo
STE,Stevens Point Municipal Airport,44.54520035,-89.53029633,US,US-WI,Stevens Point
STF,Stephens Island Seaplane Base,-9.51,143.55,AU,AU-QLD,Stephens Island
STG,St George Airport,56.57830048,-169.6620026,US,US-AK,St George
STH,Strathmore Airport,-17.85000038,142.5670013,AU,AU-QLD,
STI,Cibao International Airport,19.40609932,-70.60469818,DO,DO-25,Santiago
STJ,Rosecrans Memorial Airport,39.77190018,-94.90969849,US,US-MO,St Joseph
STK,Sterling Municipal Airport,40.61529922,-103.2649994,US,US-CO,Sterling
STL,St Louis Lambert International Airport,38.748697,-90.370003,US,US-MO,St Louis
STM,Maestro Wilson Fonseca Airport,-2.424721956,-54.78583145,BR,BR-PA,SantarÃ©m
STN,London Stansted Airport,51.88499832,0.234999999,GB,GB-ENG,London
STP,St Paul Downtown Holman Field,44.93450165,-93.05999756,US,US-MN,St Paul
STQ,St Marys Municipal Airport,41.41249847,-78.50260162,US,US-PA,St Marys
STR,Stuttgart Airport,48.68989944,9.221960068,DE,DE-BW,Stuttgart
STS,Charles M. Schulz Sonoma County Airport,38.50899887,-122.8130035,US,US-CA,Santa Rosa
STT,Cyril E. King Airport,18.33729935,-64.9733963,VI,VI-U-A,"Charlotte Amalie, Harry S. Truman Airport"
STU,Santa Cruz Airport,18.27210045,-88.45629883,BZ,BZ-CZL,Santa Cruz
STV,Surat Airport,21.1140995,72.7417984,IN,IN-GJ,
STW,Stavropol Shpakovskoye Airport,45.10919952,42.1128006,RU,RU-STA,Stavropol
STX,Henry E Rohlsen Airport,17.70190048,-64.79859924,VI,VI-U-A,Christiansted
STY,Nueva Hesperides International Airport,-31.43849945,-57.98529816,UY,UY-SA,Salto
STZ,Santa Terezinha Airport,-10.46472168,-50.51861191,BR,BR-MT,Santa Terezinha
SUA,Witham Field,27.18169975,-80.22109985,US,US-FL,Stuart
SUB,Juanda International Airport,-7.379829884,112.7870026,ID,ID-JI,Surabaya
SUD,Stroud Municipal Airport,35.78960037,-96.65570068,US,US-OK,Stroud
SUE,Door County Cherryland Airport,44.84370041,-87.42150116,US,US-WI,Sturgeon Bay
SUF,Lamezia Terme Airport,38.905399,16.2423,IT,IT-78,Lamezia Terme (CZ)
SUG,Surigao Airport,9.755838326,125.4809475,PH,PH-SUN,Surigao City
SUH,Sur Airport,22.53300095,59.48300171,OM,OM-SH,Sur
SUI,Sukhumi Dranda Airport,42.85820007,41.12810135,GE,GE-AB,Sukhumi
SUJ,Satu Mare Airport,47.70330048,22.88570023,RO,RO-SM,Satu Mare
SUK,Sakkyryr Airport,67.792,130.394,RU,RU-SA,Batagay-Alyta
SUL,Sui Airport,28.64509964,69.17690277,PK,PK-BA,Sui
SUM,Sumter Airport,33.99499893,-80.36129761,US,US-SC,Sumter
SUN,Friedman Memorial Airport,43.50439835,-114.2959976,US,US-ID,Hailey
SUO,Sunriver Airport,43.87630081,-121.4530029,US,US-OR,Sunriver
SUP,Trunojoyo Airport,-7.0242,113.89023,ID,ID-JI,Sumenep-Madura Island
SUQ,Sucua Airport,-2.48300004,-78.16699982,EC,EC-S,Sucua
SUR,Summer Beaver Airport,52.70859909,-88.54190063,CA,CA-ON,Summer Beaver
SUS,Spirit of St Louis Airport,38.66210175,-90.65200043,US,US-MO,St Louis
SUT,Sumbawanga Airport,-7.948889,31.610278,TZ,TZ-20,Sumbawanga
SUU,Travis Air Force Base,38.26269913,-121.927002,US,US-CA,Fairfield
SUV,Nausori International Airport,-18.04330063,178.5590057,FJ,FJ-C,Nausori
SUW,Richard I Bong Airport,46.68970108,-92.09470367,US,US-WI,Superior
SUX,Sioux Gateway Col. Bud Day Field,42.40259933,-96.38439941,US,US-IA,Sioux City
SUY,Suntar Airport,62.18500137,117.6350021,RU,RU-SA,Suntar
SUZ,Suria Airport,-9.032,147.45,PG,PG-CPM,Suria
SVA,Savoonga Airport,63.68640137,-170.4929962,US,US-AK,Savoonga
SVB,Sambava Airport,-14.27859974,50.17470169,MG,MG-D,
SVC,Grant County Airport,32.63650131,-108.1559982,US,US-NM,Silver City
SVD,E. T. Joshua Airport,13.1443,-61.210899,VC,VC-04,Kingstown
SVD,Argyle International Airport,13.156695,-61.149945,VC,VC-U-A,Kingstown
SVE,Susanville Municipal Airport,40.3757019,-120.572998,US,US-CA,Susanville
SVF,SavÃ© Airport,8.018170357,2.464580059,BJ,BJ-CO,SavÃ©
SVG,Stavanger Airport Sola,58.87670135,5.63778019,NO,NO-11,Stavanger
SVH,Statesville Regional Airport,35.76530075,-80.9539032,US,US-NC,Statesville
SVI,Eduardo Falla Solano Airport,2.15217,-74.7663,CO,CO-CAQ,San Vicente Del CaguÃ¡n
SVJ,SvolvÃ_r Helle Airport,68.24330139,14.66919994,NO,NO-18,SvolvÃ_r
SVK,Silver Creek Airport,16.72529984,-88.33999634,BZ,BZ-SC,Silver Creek
SVL,Savonlinna Airport,61.94309998,28.94510078,FI,FI-IS,Savonlinna
SVN,Hunter Army Air Field,32.00999832,-81.14569855,US,US-GA,Savannah
SVO,Sheremetyevo International Airport,55.972599,37.4146,RU,RU-MOS,Moscow
SVP,Kuito Airport,-12.40460014,16.94739914,AO,AO-BIE,Kuito
SVQ,Sevilla Airport,37.41799927,-5.893109798,ES,ES-AN,Sevilla
SVS,Stevens Village Airport,66.0172,-149.0545,US,US-AK,Stevens Village
SVT,Savuti Airport,-18.52059937,24.07670021,BW,BW-NW,Savuti
SVU,Savusavu Airport,-16.80279922,179.3410034,FJ,FJ-N,Savusavu
SVV,San Salvador de Paul Airport,7,-62,VE,VE-F,San Salvador de Paul
SVW,Sparrevohn LRRS Airport,61.09740067,-155.5740051,US,US-AK,Sparrevohn
SVX,Koltsovo Airport,56.74309921,60.80270004,RU,RU-SVE,Yekaterinburg
SVZ,San Antonio Del Tachira Airport,7.840829849,-72.43969727,VE,VE-S,
SWA,Jieyang Chaoshan International Airport,23.552,116.5033,CN,CN-44,Shantou
SWB,Shaw River Airport,-21.51029968,119.3619995,AU,AU-WA,Shaw River
SWC,Stawell Airport,-37.07170105,142.7409973,AU,AU-VIC,
SWD,Seward Airport,60.12689972,-149.4190063,US,US-AK,Seward
SWE,Siwea Airport,-6.284639,147.580833,PG,PG-MPL,Siwea
SWF,Stewart International Airport,41.5041008,-74.10479736,US,US-NY,Newburgh
SWG,Satwag Airport,-6.139555556,147.2791667,PG,PG-MPL,Satwag
SWH,Swan Hill Airport,-35.37580109,143.5330048,AU,AU-VIC,
SWJ,Southwest Bay Airport,-16.4864,167.4472,VU,VU-MAP,Malekula Island
SWM,Suia-Missu Airport,-11.67169952,-51.43470001,BR,BR-MT,Alto Boa Vista
SWN,Sahiwal Airport,31.88944435,72.39167023,PK,PK-PB,Sahiwal
SWO,Stillwater Regional Airport,36.16120148,-97.08570099,US,US-OK,Stillwater
SWP,Swakopmund Airport,-22.66189957,14.56809998,NA,NA-ER,Swakopmund
SWQ,Sumbawa Besar Airport,-8.489040375,117.4120026,ID,ID-NB,Sumbawa Island
SWR,Silur Airport,-4.529888889,153.0544444,PG,PG-NIK,Silur Mission
SWS,Swansea Airport,51.6053009,-4.067830086,GB,GB-WLS,Swansea
SWT,Strezhevoy Airport,60.70940018,77.66000366,RU,RU-TOM,Strezhevoy
SWU,Suwon Airport,37.23939896,127.0070038,KR,KR-41,
SWV,Shikarpur Airport,29.166667,70.433333,PK,PK-SD,Shikarpur
SWW,Avenger Field,32.4673996,-100.4670029,US,US-TX,Sweetwater
SWX,Shakawe Airport,-18.37389946,21.83259964,BW,BW-NW,Shakawe
SWY,Sitiawan Airport,4.2222,100.6993,MY,MY-08,Sitiawan
SXA,Sialum Airport,-6.0908,147.5955,PG,PG-MPL,Sialum
SXB,Strasbourg Airport,48.53829956,7.628230095,FR,FR-A,Strasbourg
SXE,West Sale Airport,-38.090827,146.965335,AU,AU-VIC,Sale
SXF,Berlin-SchÃ¶nefeld Airport,52.380001,13.5225,DE,DE-BR,Berlin
SXG,Senanga Airport,-16.113,23.2982,ZM,ZM-01,Senanga
SXH,Sehulea Airport,-9.964527778,151.1618611,PG,PG-MBA,Sehulea
SXI,Sirri Island Airport,25.90889931,54.53939819,IR,IR-23,
SXJ,Shanshan Airport,42.9117012,90.24749756,CN,CN-65,Shanshan
SXK,Saumlaki/Olilit Airport,-7.988609791,131.3059998,ID,ID-MA,Saumlaki-Yamdena Island
SXL,Sligo Airport,54.28020096,-8.599209785,IE,IE-SO,Sligo
SXM,Princess Juliana International Airport,18.04100037,-63.10889816,SX,SX-U-A,Saint Martin
SXN,Sua Pan Airport,-20.5534,26.115801,BW,BW-CE,Sowa
SXO,SÃ£o FÃ©lix do Araguaia Airport,-11.63239956,-50.6896019,BR,BR-MT,SÃ£o FÃ©lix Do Araguaia
SXP,Nunam Iqua Airport,62.520599,-164.848006,US,US-AK,Nunam Iqua
SXQ,Soldotna Airport,60.47570038,-151.0339966,US,US-AK,Soldotna
SXR,Sheikh ul Alam Airport,33.98709869,74.77420044,IN,IN-JK,Srinagar
SXS,Sahabat [Sahabat 16] Airport,5.087779999,119.0940018,MY,MY-12,Sahabat
SXT,Sungai Tiang Airport,4.33027792,102.3949966,MY,MY-06,Taman Negara
SXU,Soddu Airport,6.816999912,37.75,ET,ET-OR,Soddu
SXV,Salem Airport,11.7833004,78.06559753,IN,IN-TN,Salem
SXW,Sauren Airport,-5.9701,148.8543,PG,PG-WBK,Sauren
SXX,SÃ£o FÃ©lix do Xingu Airport,-6.6413,-51.9523,BR,BR-PA,SÃ£o FÃ©lix Do Xingu
SXY,Sidney Municipal Airport,42.30260086,-75.41600037,US,US-NY,Sidney
SXZ,Siirt Airport,37.97890091,41.8404007,TR,TR-56,Siirt
SYA,Eareckson Air Station,52.71229935,174.1139984,US,US-AK,Shemya
SYB,Seal Bay Seaplane Base,58.3733,-152.2018,US,US-AK,Seal Bay
SYC,Shiringayoc Airport,-11.898,-69.0625,PE,PE-MDD,Shiringayoc
SYD,Sydney Kingsford Smith International Airport,-33.94609833,151.177002,AU,AU-NSW,Sydney
SYE,Sadah Airport,16.966999,43.733002,YE,YE-SD,Sadah
SYF,Silva Bay Seaplane Base,49.15,-123.696,CA,CA-BC,Gabriola Island
SYH,Syangboche Airport,27.8112,86.7124,NP,NP-SA,Namche Bazaar
SYI,Bomar Field Shelbyville Municipal Airport,35.56010056,-86.44249725,US,US-TN,Shelbyville
SYJ,Sirjan Airport,29.55089951,55.67269897,IR,IR-15,
SYK,StykkishÃ_lmur Airport,65.05809784,-22.7942009,IS,IS-3,StykkishÃ_lmur
SYL,Roberts Army Heliport,35.81499863,-120.7440033,US,US-CA,Camp Roberts/San Miguel
SYM,Pu'er Simao Airport,22.793301,100.959,CN,CN-53,Pu'er
SYN,Stanton Airfield,44.4754982,-93.01629639,US,US-MN,Stanton
SYO,Shonai Airport,38.81219864,139.7870026,JP,JP-06,Shonai
SYP,Ruben Cantu Airport,8.085599899,-80.94529724,PA,PA-9,Santiago
SYQ,Tobias Bolanos International Airport,9.957050323,-84.13980103,CR,CR-SJ,San Jose
SYR,Syracuse Hancock International Airport,43.11119843,-76.10630035,US,US-NY,Syracuse
SYS,Saskylakh Airport,71.92790222,114.0800018,RU,RU-SA,Saskylakh
SYT,Saint-Yan Airport,46.41249847,4.013259888,FR,FR-D,Saint-Yan
SYU,Warraber Island Airport,-10.20829964,142.8249969,AU,AU-QLD,Sue Islet
SYV,Sylvester Airport,31.55850029,-83.89569855,US,US-GA,Sylvester
SYW,Sehwan Sharif Airport,26.47310066,67.71720123,PK,PK-SD,Sehwan Sharif
SYX,Sanya Phoenix International Airport,18.30290031,109.4120026,CN,CN-46,Sanya
SYY,Stornoway Airport,58.21559906,-6.331110001,GB,GB-SCT,Stornoway
SYZ,Shiraz Shahid Dastghaib International Airport,29.53919983,52.58980179,IR,IR-14,Shiraz
SZA,Soyo Airport,-6.141089916,12.37180042,AO,AO-ZAI,Soyo
SZB,Sultan Abdul Aziz Shah International Airport,3.130579948,101.5490036,MY,MY-10,Subang
SZE,Semera Airport,11.7875,40.9915,ET,ET-AF,Semera
SZF,Samsun Ã‡arÅŸamba Airport,41.254501,36.567101,TR,TR-55,Samsun
SZG,Salzburg Airport,47.79330063,13.00430012,AT,AT-5,Salzburg
SZH,Senipah Heliport,-0.975679,117.147701,ID,ID-KI,Senipah
SZI,Zaysan Airport,47.487491,84.887675,KZ,KZ-VOS,Zaysan
SZJ,Siguanea Airport,21.64249992,-82.95510101,CU,CU-99,Isla de la Juventud
SZK,Skukuza Airport,-24.96089935,31.58869934,ZA,ZA-MP,Skukuza
SZL,Whiteman Air Force Base,38.7303009,-93.54789734,US,US-MO,Knob Noster
SZM,Sesriem Airstrip,-24.51280022,15.74670029,NA,NA-HA,
SZN,Santa Cruz Island Airport,34.06060028,-119.9150009,US,US-CA,Santa Barbara
SZP,Santa Paula Airport,34.34719849,-119.060997,US,US-CA,Santa Paula
SZQ,Saenz PeÃ±a Airport,-26.81579971,-60.44829941,AR,AR-H,Presidencia Roque SÃ¡enz PeÃ±a
SZR,Stara Zagora Airport,42.3766667,25.655,BG,BG-24,Stara Zagora
SZS,Ryan's Creek Aerodrome,-46.8997,168.100998,NZ,NZ-STL,Oban
SZT,San Cristobal de las Casas Airport,16.69029999,-92.53009796,MX,MX-CHP,San Cristobal de las Casas
SZV,Suzhou Guangfu Airport,31.2631,120.401001,CN,CN-32,Suzhou
SZW,Schwerin Parchim Airport,53.426998,11.7834,DE,DE-MV,
SZX,Shenzhen Bao'an International Airport,22.63929939,113.810997,CN,CN-44,Shenzhen
SZY,Olsztyn-Mazury Airport,53.481899,20.9377,PL,PL-WN,Olsztyn
SZZ,"Szczecin-GoleniÃ_w ""SolidarnoÅ›Ä‡"" Airport",53.58470154,14.90219975,PL,PL-ZP,Goleniow
TAA,Tarapaina Airport,-9.414,161.358,SB,SB-ML,Tarapaina
TAB,Tobago-Crown Point Airport,11.14970016,-60.8321991,TT,TT-WTO,Scarborough
TAC,Daniel Z. Romualdez Airport,11.228035,125.027761,PH,PH-LEY,Tacloban City
TAD,Perry Stokes Airport,37.25939941,-104.3410034,US,US-CO,Trinidad
TAE,Daegu Airport,35.896872,128.65531,KR,KR-27,Daegu
TAF,Tafaraoui Airport,35.54240036,-0.532278001,DZ,DZ-31,
TAG,Tagbilaran Airport,9.665442,123.853533,PH,PH-BOH,Tagbilaran City
TAH,Tanna Airport,-19.45509911,169.223999,VU,VU-TAE,
TAI,Ta'izz International Airport,13.68599987,44.13909912,YE,YE-TA,Ta'izz
TAJ,Tadji Airport,-3.198191804,142.4309635,PG,PG-SAN,Aitape
TAK,Takamatsu Airport,34.21419907,134.0160065,JP,JP-37,Takamatsu
TAL,Ralph M Calhoun Memorial Airport,65.17440033,-152.1089935,US,US-AK,Tanana
TAM,General Francisco Javier Mina International Airport,22.29640007,-97.86589813,MX,MX-TAM,Tampico
TAN,Tangalooma Airport,-27.12999916,153.3630066,AU,AU-QLD,
TAO,Liuting Airport,36.26610184,120.3740005,CN,CN-37,Qingdao
TAP,Tapachula International Airport,14.79430008,-92.37000275,MX,MX-CHP,Tapachula
TAQ,Tarcoola Airport,-30.70330048,134.5839996,AU,AU-SA,Tarcoola
TAR,"Taranto-Grottaglie ""Marcello Arlotta"" Airport",40.517502,17.4032,IT,IT-75,Grottaglie
TAS,Tashkent International Airport,41.25790024,69.28119659,UZ,UZ-TO,Tashkent
TAT,Poprad-Tatry Airport,49.07360077,20.24110031,SK,SK-KI,Poprad
TAU,Tauramena Airport,5.01281,-72.7424,CO,CO-CAS,Tauramena
TAV,Tau Airport,-14.22920036,-169.5110016,AS,AS-U-A,Tau Village
TAW,Tacuarembo Airport,-31.749001,-55.925801,UY,UY-TA,Tacuarembo
TAX,Taliabu Island Airport,-1.642629981,124.5589981,ID,ID-MU,Tikong-Taliabu Island
TAY,Tartu Airport,58.30749893,26.69039917,EE,EE-7B,Tartu
TAZ,DaÅŸoguz Airport,41.761101,59.826698,TM,TM-D,DaÅŸoguz
TBA,Tabibuga Airport,-5.5766,144.6508,PG,PG-JI,Tabibuga
TBB,Dong Tac Airport,13.04959965,109.3339996,VN,VN-49,Tuy Hoa
TBC,Tuba City Airport,36.09280014,-111.3830032,US,US-AZ,Tuba City
TBE,Timbunke Airport,-4.196633,143.519222,PG,PG-ESW,Timbunke
TBF,Tabiteuea North Airport,-1.224470019,174.776001,KI,KI-G,
TBG,Tabubil Airport,-5.27861,141.225998,PG,PG-WPD,Tabubil
TBH,Tugdan Airport,12.31099987,122.0849991,PH,PH-ROM,Tablas Island
TBI,New Bight Airport,24.3153,-75.452301,BS,BS-CI,Cat Island
TBJ,Tabarka 7 Novembre Airport,36.97999954,8.876939774,TN,TN-32,Tabarka
TBK,Timber Creek Airport,-15.61999989,130.4450073,AU,AU-NT,
TBL,Tableland Homestead Airport,-17.2833004,126.9000015,AU,AU-WA,
TBM,Tumbang Samba Airport,-1.4694,113.0833,ID,ID-KT,Tumbang Samba-Borneo Island
TBN,Waynesville-St. Robert Regional Forney field,37.74160004,-92.14070129,US,US-MO,Fort Leonard Wood
TBO,Tabora Airport,-5.07638979,32.83330154,TZ,TZ-24,Tabora
TBP,Capitan FAP Pedro Canga Rodriguez Airport,-3.55253005,-80.38140106,PE,PE-TUM,Tumbes
TBQ,Tarabo Airport,-6.466666667,145.5322222,PG,PG-EHG,Tarabo
TBR,Statesboro Bulloch County Airport,32.48270035,-81.73690033,US,US-GA,Statesboro
TBS,Tbilisi International Airport,41.6692009,44.95470047,GE,GE-TB,Tbilisi
TBT,Tabatinga Airport,-4.255670071,-69.93579865,BR,BR-AM,Tabatinga
TBU,Fua'amotu International Airport,-21.24119949,-175.1499939,TO,TO-04,Nuku'alofa
TBV,Tabal Airstrip,8.3027,171.1615,MH,MH-AUR,Tabal Island
TBW,Donskoye Airport,52.80609894,41.48279953,RU,RU-TAM,Tambov
TBY,Tshabong Airport,-26.0333004,22.39999962,BW,BW-KG,Tshabong
TBZ,Tabriz International Airport,38.13389969,46.23500061,IR,IR-01,Tabriz
TCA,Tennant Creek Airport,-19.63439941,134.1829987,AU,AU-NT,Tennant Creek
TCB,Treasure Cay Airport,26.74530029,-77.39129639,BS,BS-MH,Treasure Cay
TCC,Tucumcari Municipal Airport,35.18280029,-103.6029968,US,US-NM,Tucumcari
